ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE,TIME,,,,,,,
B07FYLZ7GK,2022,3,8,1,Value for money,4.6,29:50.7,,,,,,,
B07FYLZ7GK,2022,3,8,2,Scent,4.6,29:50.7,,,,,,,
B07FYLZ7GK,2022,3,8,3,Moisturizing,4.5,29:50.7,,,,,,,
B09MFNDGVL,2022,3,8,1,Scent,2.7,30:37.2,,,,,,,
B09MFNDGVL,2022,3,8,2,For sensitive skin,2.7,30:37.2,,,,,,,
B09MFNDGVL,2022,3,8,3,Moisturizing,2.7,30:37.2,,,,,,,
B08C5NDCN2,2022,3,8,1,Moisturizing,4.8,30:58.4,,,,,,,
B08C5NDCN2,2022,3,8,2,Scent,4.8,30:58.4,,,,,,,
B08C5NDCN2,2022,3,8,3,Softness,4.8,30:58.4,,,,,,,
B09PJ53C7P,2022,3,8,1,Scent,4.6,31:05.9,,,,,,,
B09PJ53C7P,2022,3,8,2,Value for money,4.6,31:05.9,,,,,,,
B09PJ53C7P,2022,3,8,3,Moisturizing,4.5,31:05.9,,,,,,,
B09PJ53C7P,2022,3,8,4,Softness,4.5,31:05.9,,,,,,,
B09PJ53C7P,2022,3,8,5,Longevity,4.5,31:05.9,,,,,,,
B01KLYF8ZQ,2022,3,8,1,Moisturizing,4.7,31:12.5,,,,,,,
B01KLYF8ZQ,2022,3,8,2,Scent,4.6,31:12.5,,,,,,,
B01KLYF8ZQ,2022,3,8,3,For sensitive skin,4.4,31:12.5,,,,,,,
B01KLYF8ZQ,2022,3,8,4,Value for money,4.3,31:12.5,,,,,,,
B0136MCSJE,2022,3,8,1,Value for money,4.2,31:20.0,,,,,,,
B0136MCSJE,2022,3,8,2,For sensitive skin,3.9,31:20.0,,,,,,,
B0136MCSJE,2022,3,8,3,Scent,3.8,31:20.0,,,,,,,
B0136MCSJE,2022,3,8,4,Moisturizing,3.7,31:20.0,,,,,,,
B07HCSMFWG,2022,3,8,1,Scent,4.5,31:34.7,,,,,,,
B07HCSMFWG,2022,3,8,2,Moisturizing,4.2,31:34.7,,,,,,,
B07HCSMFWG,2022,3,8,3,Value for money,4.1,31:34.7,,,,,,,
B07HCSMFWG,2022,3,8,4,Longevity,3.8,31:34.7,,,,,,,
B002WN2Y8O,2022,3,8,1,Value for money,4.5,31:41.9,,,,,,,
B002WN2Y8O,2022,3,8,2,Scent,4.4,31:41.9,,,,,,,
B002WN2Y8O,2022,3,8,3,Moisturizing,4.1,31:41.9,,,,,,,
B014Z5YV1E,2022,3,8,1,Scent,4,32:03.3,,,,,,,
B014Z5YV1E,2022,3,8,2,For sensitive skin,3.9,32:03.3,,,,,,,
B014Z5YV1E,2022,3,8,3,Moisturizing,3.6,32:03.3,,,,,,,
B01MQX0FV2,2022,3,8,1,Moisturizing,4.4,32:10.7,,,,,,,
B01MQX0FV2,2022,3,8,2,Scent,4.2,32:10.7,,,,,,,
B01MQX0FV2,2022,3,8,3,Value for money,3.7,32:10.7,,,,,,,
B07G8R3KY7,2022,3,8,1,Scent,4.5,32:17.7,,,,,,,
B07G8R3KY7,2022,3,8,2,Value for money,4.4,32:17.7,,,,,,,
B07NVX453K,2022,3,8,1,Moisturizing,4.5,32:24.2,,,,,,,
B07NVX453K,2022,3,8,2,Value for money,4.4,32:24.2,,,,,,,
B07NVX453K,2022,3,8,3,Scent,4.2,32:24.2,,,,,,,
B07GRKY8YC,2022,3,8,1,For sensitive skin,4.3,32:30.8,,,,,,,
B07GRKY8YC,2022,3,8,2,Scent,4.3,32:30.8,,,,,,,
B07GRKY8YC,2022,3,8,3,Moisturizing,4.3,32:30.8,,,,,,,
B01AB5ZKRG,2022,3,8,1,Giftable,4.6,32:46.1,,,,,,,
B01AB5ZKRG,2022,3,8,2,Scent,4.6,32:46.1,,,,,,,
B01AB5ZKRG,2022,3,8,3,Value for money,4.4,32:46.1,,,,,,,
B07ZJWVK8V,2022,3,8,1,Moisturizing,4.2,33:00.1,,,,,,,
B07ZJWVK8V,2022,3,8,2,Scent,4,33:00.1,,,,,,,
B07ZJWVK8V,2022,3,8,3,Value for money,3.4,33:00.1,,,,,,,
B08P559PT9,2022,3,8,1,Scent,4.3,33:14.4,,,,,,,
B08P559PT9,2022,3,8,2,Moisturizing,3,33:14.4,,,,,,,
B08P559PT9,2022,3,8,3,Value for money,2.6,33:14.4,,,,,,,
B01ABM87OW,2022,3,8,1,Scent,4.8,33:34.9,,,,,,,
B01ABM87OW,2022,3,8,2,Value for money,4.7,33:34.9,,,,,,,
B01ABM87OW,2022,3,8,3,For sensitive skin,4.6,33:34.9,,,,,,,
B01ABM87OW,2022,3,8,4,Moisturizing,4.5,33:34.9,,,,,,,
B09JL8JVGY,2022,3,8,1,Moisturizing,4.6,33:42.3,,,,,,,
B09JL8JVGY,2022,3,8,2,For sensitive skin,4.4,33:42.3,,,,,,,
B09JL8JVGY,2022,3,8,3,Scent,4.2,33:42.3,,,,,,,
B09JL8JVGY,2022,3,8,4,Value for money,4.2,33:42.3,,,,,,,
B085HF7HRK,2022,3,8,1,Scent,5,34:09.9,,,,,,,
B085HF7HRK,2022,3,8,2,For sensitive skin,5,34:09.9,,,,,,,
B085HF7HRK,2022,3,8,3,Moisturizing,5,34:09.9,,,,,,,
B08N7TXSSB,2022,3,8,1,Scent,3,34:17.1,,,,,,,
B08N7TXSSB,2022,3,8,2,Volume control,3,34:17.1,,,,,,,
B07L37F1RT,2022,3,8,1,For sensitive skin,4.5,34:51.0,,,,,,,
B07L37F1RT,2022,3,8,2,Value for money,4.1,34:51.0,,,,,,,
B07L37F1RT,2022,3,8,3,Moisturizing,3.9,34:51.0,,,,,,,
B07L37F1RT,2022,3,8,4,Scent,3.8,34:51.0,,,,,,,
B07L37F1RT,2022,3,8,5,Longevity,3.7,34:51.0,,,,,,,
B07P4QCMBC,2022,3,8,1,For sensitive skin,5,34:58.0,,,,,,,
B07P4QCMBC,2022,3,8,2,Value for money,4.2,34:58.0,,,,,,,
B07P4QCMBC,2022,3,8,3,Moisturizing,4,34:58.0,,,,,,,
B07P4QCMBC,2022,3,8,4,Scent,3.9,34:58.0,,,,,,,
B06XC78VYD,2022,3,8,1,Moisturizing,4.5,35:12.4,,,,,,,
B06XC78VYD,2022,3,8,2,Value for money,4.3,35:12.4,,,,,,,
B06XC78VYD,2022,3,8,3,Scent,4.1,35:12.4,,,,,,,
B07TRTR3QK,2022,3,8,1,For sensitive skin,4.6,35:19.6,,,,,,,
B07TRTR3QK,2022,3,8,2,Value for money,4.2,35:19.6,,,,,,,
B07TRTR3QK,2022,3,8,3,Scent,4.1,35:19.6,,,,,,,
B07TRTR3QK,2022,3,8,4,Moisturizing,4,35:19.6,,,,,,,
B07NDMCL15,2022,3,8,1,Scent,4.2,35:26.4,,,,,,,
B07NDMCL15,2022,3,8,2,Value for money,4.2,35:26.4,,,,,,,
B07NDMCL15,2022,3,8,3,Moisturizing,4,35:26.4,,,,,,,
B07NDMCL15,2022,3,8,4,Sheerness,4,35:26.4,,,,,,,
B01MCX259R,2022,3,8,1,Moisturizing,4.8,35:52.7,,,,,,,
B01MCX259R,2022,3,8,2,Scent,4.6,35:52.7,,,,,,,
B01MCX259R,2022,3,8,3,Value for money,4.3,35:52.7,,,,,,,
B09BZYTRRV,2022,3,8,1,Moisturizing,4.8,35:59.7,,,,,,,
B09BZYTRRV,2022,3,8,2,For sensitive skin,4.8,35:59.7,,,,,,,
B09BZYTRRV,2022,3,8,3,Scent,4.7,35:59.7,,,,,,,
B08P6SYWVV,2022,3,8,1,Scent,4.6,36:06.5,,,,,,,
B08P6SYWVV,2022,3,8,2,Longevity,4.2,36:06.5,,,,,,,
B08P6SYWVV,2022,3,8,3,Moisturizing,4.2,36:06.5,,,,,,,
B08P6SYWVV,2022,3,8,4,Value for money,3.8,36:06.5,,,,,,,
B01B7EXB7G,2022,3,8,1,Moisturizing,4.5,36:26.4,,,,,,,
B01B7EXB7G,2022,3,8,2,Value for money,4.5,36:26.4,,,,,,,
B01B7EXB7G,2022,3,8,3,Scent,4.4,36:26.4,,,,,,,
B07BB6VBPQ,2022,3,8,1,Moisturizing,4.8,36:54.5,,,,,,,
B07BB6VBPQ,2022,3,8,2,Scent,4.6,36:54.5,,,,,,,
B07BB6VBPQ,2022,3,8,3,For sensitive skin,4.6,36:54.5,,,,,,,
B082QBPDJB,2022,3,8,1,For sensitive skin,5,37:37.0,,,,,,,
B082QBPDJB,2022,3,8,2,Softness,4.6,37:37.0,,,,,,,
B082QBPDJB,2022,3,8,3,Moisturizing,4.6,37:37.0,,,,,,,
B082QBPDJB,2022,3,8,4,Value for money,4.5,37:37.0,,,,,,,
B082QBPDJB,2022,3,8,5,Scent,4.1,37:37.0,,,,,,,
B004X8H5YY,2022,3,8,1,Value for money,4.7,37:44.1,,,,,,,
B004X8H5YY,2022,3,8,2,Moisturizing,4.6,37:44.1,,,,,,,
B004X8H5YY,2022,3,8,3,Scent,4.2,37:44.1,,,,,,,
B005SPEU30,2022,3,8,1,Scent,4.7,38:53.4,,,,,,,
B005SPEU30,2022,3,8,2,For sensitive skin,4.6,38:53.4,,,,,,,
B005SPEU30,2022,3,8,3,Value for money,4.6,38:53.4,,,,,,,
B005SPEU30,2022,3,8,4,Moisturizing,4.6,38:53.4,,,,,,,
B00AFCP418,2022,3,8,1,Scent,4.6,39:01.2,,,,,,,
B00AFCP418,2022,3,8,2,Value for money,4.3,39:01.2,,,,,,,
B07D5ZDNN8,2022,3,8,1,Scent,4.7,39:35.4,,,,,,,
B07D5ZDNN8,2022,3,8,2,Moisturizing,4.7,39:35.4,,,,,,,
B07D5ZDNN8,2022,3,8,3,Value for money,4.6,39:35.4,,,,,,,
B07FM3BM1J,2022,3,8,1,Scent,4.5,39:42.6,,,,,,,
B07FM3BM1J,2022,3,8,2,Longevity,4.2,39:42.6,,,,,,,
B07FM3BM1J,2022,3,8,3,Value for money,3.8,39:42.6,,,,,,,
B07QFZS2HB,2022,3,8,1,Moisturizing,5,39:56.5,,,,,,,
B07QFZS2HB,2022,3,8,2,Scent,4.8,39:56.5,,,,,,,
B07QFZS2HB,2022,3,8,3,Value for money,4,39:56.5,,,,,,,
B00113HO90,2022,3,8,1,Scent,4.8,40:03.8,,,,,,,
B00113HO90,2022,3,8,2,For sensitive skin,4.7,40:03.8,,,,,,,
B00113HO90,2022,3,8,3,Moisturizing,4.7,40:03.8,,,,,,,
B0849PNX3Y,2022,3,8,1,Moisturizing,4,40:18.4,,,,,,,
B0849PNX3Y,2022,3,8,2,Scent,3.9,40:18.4,,,,,,,
B001P2PPJ8,2022,3,8,1,Sheerness,4.4,50:51.8,,,,,,,
B001P2PPJ8,2022,3,8,2,Longevity,4.3,50:51.8,,,,,,,
B001P2PPJ8,2022,3,8,3,Smudge-proof,4.3,50:51.8,,,,,,,
B001P2PPJ8,2022,3,8,4,Flattering,4.3,50:51.8,,,,,,,
B001P2PPJ8,2022,3,8,5,Value for money,4.1,50:51.8,,,,,,,
B001P2PPJ8,2022,3,8,6,Moisturizing,3.7,50:51.8,,,,,,,
B00J2APD4W,2022,3,8,1,Durability,4.8,50:59.9,,,,,,,
B00J2APD4W,2022,3,8,2,Value for money,4.4,50:59.9,,,,,,,
B00J2APD4W,2022,3,8,3,Flattering,4.2,50:59.9,,,,,,,
B00J2APD4W,2022,3,8,4,Longevity,4.1,50:59.9,,,,,,,
B00J2APD4W,2022,3,8,5,Sheerness,4,50:59.9,,,,,,,
B00J2APD4W,2022,3,8,6,Moisturizing,4,50:59.9,,,,,,,
B089FBPMC6,2022,3,8,1,Value for money,4.5,51:08.1,,,,,,,
B089FBPMC6,2022,3,8,2,Flattering,4.1,51:08.1,,,,,,,
B089FBPMC6,2022,3,8,3,Longevity,3.9,51:08.1,,,,,,,
B089FBPMC6,2022,3,8,4,Easy to remove,3.9,51:08.1,,,,,,,
B089FBPMC6,2022,3,8,5,Smudge-proof,3.9,51:08.1,,,,,,,
B089FBPMC6,2022,3,8,6,Sheerness,3.7,51:08.1,,,,,,,
B08Q1L93C3,2022,3,8,1,Longevity,4.2,51:16.0,,,,,,,
B08Q1L93C3,2022,3,8,2,Flattering,4,51:16.0,,,,,,,
B08Q1L93C3,2022,3,8,3,Moisturizing,3.7,51:16.0,,,,,,,
B004BJ5CAO,2022,3,8,1,Value for money,4.5,51:23.7,,,,,,,
B004BJ5CAO,2022,3,8,2,Sheerness,4.5,51:23.7,,,,,,,
B004BJ5CAO,2022,3,8,3,Moisturizing,4.4,51:23.7,,,,,,,
B004BJ5CAO,2022,3,8,4,Flattering,4.3,51:23.7,,,,,,,
B004BJ5CAO,2022,3,8,5,Longevity,4,51:23.7,,,,,,,
B004BJ5CAO,2022,3,8,6,Flavor,4,51:23.7,,,,,,,
B082YQ521J,2022,3,8,1,Value for money,4.3,51:31.9,,,,,,,
B082YQ521J,2022,3,8,2,Moisturizing,3.9,51:31.9,,,,,,,
B082YQ521J,2022,3,8,3,Sheerness,3.8,51:31.9,,,,,,,
B082YQ521J,2022,3,8,4,Flattering,3.7,51:31.9,,,,,,,
B082YQ521J,2022,3,8,5,Longevity,3.2,51:31.9,,,,,,,
B002L6R2MK,2022,3,8,1,Value for money,4.6,51:40.1,,,,,,,
B002L6R2MK,2022,3,8,2,Moisturizing,4.3,51:40.1,,,,,,,
B002L6R2MK,2022,3,8,3,Flattering,4.3,51:40.1,,,,,,,
B002L6R2MK,2022,3,8,4,Longevity,4,51:40.1,,,,,,,
B083QNQQP9,2022,3,8,1,Value for money,4,51:48.0,,,,,,,
B083QNQQP9,2022,3,8,2,Flattering,3.9,51:48.0,,,,,,,
B083QNQQP9,2022,3,8,3,Sheerness,3.8,51:48.0,,,,,,,
B083QNQQP9,2022,3,8,4,Longevity,3.5,51:48.0,,,,,,,
B083QNQQP9,2022,3,8,5,Smudge-proof,3.5,51:48.0,,,,,,,
B083QNQQP9,2022,3,8,6,Moisturizing,3.1,51:48.0,,,,,,,
B09FM3V16C,2022,3,8,1,Value for money,4.4,51:54.7,,,,,,,
B09FM3V16C,2022,3,8,2,Smudge-proof,4.4,51:54.7,,,,,,,
B09FM3V16C,2022,3,8,3,Longevity,4,51:54.7,,,,,,,
B08H4FSGDX,2022,3,8,1,Flavor,4.6,52:03.2,,,,,,,
B08H4FSGDX,2022,3,8,2,Longevity,4.3,52:03.2,,,,,,,
B08H4FSGDX,2022,3,8,3,Smudge-proof,4.2,52:03.2,,,,,,,
B08H4FSGDX,2022,3,8,4,Sheerness,3.8,52:03.2,,,,,,,
B08H4FSGDX,2022,3,8,5,Moisturizing,3.2,52:03.2,,,,,,,
B08H4FSGDX,2022,3,8,6,Easy to remove,3,52:03.2,,,,,,,
B07H43ZYGK,2022,3,8,1,Comfort,4.4,52:18.6,,,,,,,
B07H43ZYGK,2022,3,8,2,Scent,4.2,52:18.6,,,,,,,
B07H43ZYGK,2022,3,8,3,Moisturizing,4.2,52:18.6,,,,,,,
B07H43ZYGK,2022,3,8,4,Flattering,3.7,52:18.6,,,,,,,
B07H43ZYGK,2022,3,8,5,Sheerness,3.6,52:18.6,,,,,,,
B07H43ZYGK,2022,3,8,6,Longevity,3.5,52:18.6,,,,,,,
B00N6YEI6O,2022,3,8,1,Value for money,4.5,52:26.7,,,,,,,
B00N6YEI6O,2022,3,8,2,Moisturizing,3.9,52:26.7,,,,,,,
B00N6YEI6O,2022,3,8,3,Flattering,3.8,52:26.7,,,,,,,
B00N6YEI6O,2022,3,8,4,Longevity,3.6,52:26.7,,,,,,,
B00467B0KC,2022,3,8,1,Flattering,4.4,52:35.3,,,,,,,
B00467B0KC,2022,3,8,2,Smudge-proof,4.2,52:35.3,,,,,,,
B00467B0KC,2022,3,8,3,Longevity,4.2,52:35.3,,,,,,,
B00467B0KC,2022,3,8,4,Value for money,4.1,52:35.3,,,,,,,
B00467B0KC,2022,3,8,5,Moisturizing,3.8,52:35.3,,,,,,,
B00467B0KC,2022,3,8,6,Comfort,3.4,52:35.3,,,,,,,
B009WI26RQ,2022,3,8,1,Value for money,4.2,52:42.7,,,,,,,
B009WI26RQ,2022,3,8,2,Sheerness,4.2,52:42.7,,,,,,,
B009WI26RQ,2022,3,8,3,Moisturizing,4.1,52:42.7,,,,,,,
B009WI26RQ,2022,3,8,4,Flattering,3.9,52:42.7,,,,,,,
B009WI26RQ,2022,3,8,5,Longevity,3.5,52:42.7,,,,,,,
B00YFQ1JH8,2022,3,8,1,Value for money,4.5,52:50.1,,,,,,,
B00YFQ1JH8,2022,3,8,2,Sheerness,4.4,52:50.1,,,,,,,
B00YFQ1JH8,2022,3,8,3,Moisturizing,4.1,52:50.1,,,,,,,
B00YFQ1JH8,2022,3,8,4,Flattering,4.1,52:50.1,,,,,,,
B00YFQ1JH8,2022,3,8,5,Longevity,3.9,52:50.1,,,,,,,
B00YFQ1JH8,2022,3,8,6,Flavor,3.7,52:50.1,,,,,,,
B08SWHKGMF,2022,3,8,1,Value for money,3.7,53:12.4,,,,,,,
B08SWHKGMF,2022,3,8,2,Longevity,3.4,53:12.4,,,,,,,
B002H96420,2022,3,8,1,Longevity,4.5,53:20.0,,,,,,,
B002H96420,2022,3,8,2,Flattering,4.5,53:20.0,,,,,,,
B002H96420,2022,3,8,3,Value for money,4.4,53:20.0,,,,,,,
B002H96420,2022,3,8,4,Sheerness,4,53:20.0,,,,,,,
B002H96420,2022,3,8,5,Moisturizing,3.7,53:20.0,,,,,,,
B08WBMF3DF,2022,3,8,1,Flavor,4.1,53:27.4,,,,,,,
B08WBMF3DF,2022,3,8,2,Value for money,4.1,53:27.4,,,,,,,
B08WBMF3DF,2022,3,8,3,Longevity,4,53:27.4,,,,,,,
B08WBMF3DF,2022,3,8,4,Flattering,3.7,53:27.4,,,,,,,
B08WBMF3DF,2022,3,8,5,Moisturizing,3.5,53:27.4,,,,,,,
B004LXJOEK,2022,3,8,1,Flattering,4.3,53:36.1,,,,,,,
B004LXJOEK,2022,3,8,2,Sheerness,3.8,53:36.1,,,,,,,
B004LXJOEK,2022,3,8,3,Flavor,3.7,53:36.1,,,,,,,
B004LXJOEK,2022,3,8,4,Moisturizing,3.6,53:36.1,,,,,,,
B004LXJOEK,2022,3,8,5,Longevity,3.6,53:36.1,,,,,,,
B004LXJOEK,2022,3,8,6,Smudge-proof,3.2,53:36.1,,,,,,,
B073WZKFB8,2022,3,8,1,Value for money,4.2,53:51.7,,,,,,,
B073WZKFB8,2022,3,8,2,Moisturizing,4.1,53:51.7,,,,,,,
B073WZKFB8,2022,3,8,3,Flattering,4,53:51.7,,,,,,,
B073WZKFB8,2022,3,8,4,Sheerness,4,53:51.7,,,,,,,
B073WZKFB8,2022,3,8,5,Flavor,3.8,53:51.7,,,,,,,
B08MS77KPC,2022,3,8,1,Flattering,3.8,54:00.6,,,,,,,
B08MS77KPC,2022,3,8,2,Longevity,3.7,54:00.6,,,,,,,
B08MS77KPC,2022,3,8,3,Moisturizing,3.5,54:00.6,,,,,,,
B07XTRTR4Z,2022,3,8,1,Sheerness,4.7,54:09.2,,,,,,,
B07XTRTR4Z,2022,3,8,2,Value for money,4.7,54:09.2,,,,,,,
B07XTRTR4Z,2022,3,8,3,Moisturizing,4.4,54:09.2,,,,,,,
B07XTRTR4Z,2022,3,8,4,Flattering,4.4,54:09.2,,,,,,,
B07XTRTR4Z,2022,3,8,5,Comfort,4.2,54:09.2,,,,,,,
B07XTRTR4Z,2022,3,8,6,Longevity,4.1,54:09.2,,,,,,,
B00AX5X89M,2022,3,8,1,Value for money,4.2,54:24.1,,,,,,,
B00AX5X89M,2022,3,8,2,Flattering,4.1,54:24.1,,,,,,,
B00AX5X89M,2022,3,8,3,Longevity,4,54:24.1,,,,,,,
B00AX5X89M,2022,3,8,4,Sheerness,3.8,54:24.1,,,,,,,
B00AX5X89M,2022,3,8,5,Moisturizing,3.7,54:24.1,,,,,,,
B089FJBN4Z,2022,3,8,1,Light weight,4.1,54:31.5,,,,,,,
B089FJBN4Z,2022,3,8,2,Value for money,4,54:31.5,,,,,,,
B089FJBN4Z,2022,3,8,3,Longevity,3.9,54:31.5,,,,,,,
B089FJBN4Z,2022,3,8,4,Comfort,3.7,54:31.5,,,,,,,
B089FJBN4Z,2022,3,8,5,Smudge-proof,3.6,54:31.5,,,,,,,
B002F3R44K,2022,3,8,1,Value for money,4.7,54:53.2,,,,,,,
B002F3R44K,2022,3,8,2,Moisturizing,4.4,54:53.2,,,,,,,
B002F3R44K,2022,3,8,3,Flattering,4.4,54:53.2,,,,,,,
B002F3R44K,2022,3,8,4,Longevity,4,54:53.2,,,,,,,
B07C74Q9J6,2022,3,8,1,Value for money,4.3,55:08.0,,,,,,,
B07C74Q9J6,2022,3,8,2,Moisturizing,4.2,55:08.0,,,,,,,
B07C74Q9J6,2022,3,8,3,Flattering,4.1,55:08.0,,,,,,,
B07C74Q9J6,2022,3,8,4,Sheerness,4,55:08.0,,,,,,,
B07C74Q9J6,2022,3,8,5,Longevity,3.7,55:08.0,,,,,,,
B07C74Q9J6,2022,3,8,6,Flavor,3.6,55:08.0,,,,,,,
B00J2APAXG,2022,3,8,1,Durability,4.8,55:15.5,,,,,,,
B00J2APAXG,2022,3,8,2,Value for money,4.4,55:15.5,,,,,,,
B00J2APAXG,2022,3,8,3,Flattering,4.2,55:15.5,,,,,,,
B00J2APAXG,2022,3,8,4,Longevity,4.1,55:15.5,,,,,,,
B00J2APAXG,2022,3,8,5,Sheerness,4,55:15.5,,,,,,,
B00J2APAXG,2022,3,8,6,Moisturizing,4,55:15.5,,,,,,,
B08H3VTMQW,2022,3,8,1,Flattering,4.3,55:24.4,,,,,,,
B08H3VTMQW,2022,3,8,2,Scent,4,55:24.4,,,,,,,
B08H3VTMQW,2022,3,8,3,Value for money,4,55:24.4,,,,,,,
B08H3VTMQW,2022,3,8,4,Longevity,3.9,55:24.4,,,,,,,
B08H3VTMQW,2022,3,8,5,Moisturizing,3.8,55:24.4,,,,,,,
B08H3VTMQW,2022,3,8,6,Smudge-proof,3.8,55:24.4,,,,,,,
B08J489QBS,2022,3,8,1,Easy to remove,3.7,55:31.7,,,,,,,
B08J489QBS,2022,3,8,2,Sheerness,3.6,55:31.7,,,,,,,
B08J489QBS,2022,3,8,3,Longevity,3.5,55:31.7,,,,,,,
B08J489QBS,2022,3,8,4,Value for money,3.4,55:31.7,,,,,,,
B08J489QBS,2022,3,8,5,Smudge-proof,3.4,55:31.7,,,,,,,
B08HDKHJK5,2022,3,8,1,Comfort,4.2,55:39.1,,,,,,,
B08HDKHJK5,2022,3,8,2,Moisturizing,3.8,55:39.1,,,,,,,
B08HDKHJK5,2022,3,8,3,Value for money,3.8,55:39.1,,,,,,,
B07XVTVT4S,2022,3,8,1,Moisturizing,4.5,55:53.7,,,,,,,
B07XVTVT4S,2022,3,8,2,Sheerness,4.3,55:53.7,,,,,,,
B07XVTVT4S,2022,3,8,3,Flattering,4.2,55:53.7,,,,,,,
B07XVTVT4S,2022,3,8,4,Longevity,3.5,55:53.7,,,,,,,
B0047X594I,2022,3,8,1,Value for money,4.6,56:01.2,,,,,,,
B0047X594I,2022,3,8,2,Longevity,4.2,56:01.2,,,,,,,
B00178I6O6,2022,3,8,1,Moisturizing,4.5,56:16.0,,,,,,,
B00178I6O6,2022,3,8,2,Flattering,4.4,56:16.0,,,,,,,
B00178I6O6,2022,3,8,3,Longevity,4.2,56:16.0,,,,,,,
B00008KA8D,2022,3,8,1,Flattering,4.1,56:29.8,,,,,,,
B00008KA8D,2022,3,8,2,Longevity,4,56:29.8,,,,,,,
B00008KA8D,2022,3,8,3,Value for money,4,56:29.8,,,,,,,
B00008KA8D,2022,3,8,4,Smudge-proof,4,56:29.8,,,,,,,
B00008KA8D,2022,3,8,5,Moisturizing,3.5,56:29.8,,,,,,,
B007ZUGCD2,2022,3,8,1,Longevity,3.7,56:44.1,,,,,,,
B007ZUGCD2,2022,3,8,2,Value for money,3.7,56:44.1,,,,,,,
B007ZUGCD2,2022,3,8,3,Smudge-proof,3.6,56:44.1,,,,,,,
B007ZUGCD2,2022,3,8,4,Moisturizing,3.2,56:44.1,,,,,,,
B0861N2NCM,2022,3,8,1,Scent,4,56:53.0,,,,,,,
B0861N2NCM,2022,3,8,2,Longevity,3.9,56:53.0,,,,,,,
B0861N2NCM,2022,3,8,3,Moisturizing,3.7,56:53.0,,,,,,,
B0861N2NCM,2022,3,8,4,Sheerness,3.4,56:53.0,,,,,,,
B014VZUK86,2022,3,8,1,Softness,5,57:23.5,,,,,,,
B014VZUK86,2022,3,8,2,Comfort,5,57:23.5,,,,,,,
B014VZUK86,2022,3,8,3,Accuracy,5,57:23.5,,,,,,,
B014VZUK86,2022,3,8,4,Moisturizing,4.2,57:23.5,,,,,,,
B014VZUK86,2022,3,8,5,Flattering,4.1,57:23.5,,,,,,,
B014VZUK86,2022,3,8,6,Longevity,3.6,57:23.5,,,,,,,
B07XTRW2JK,2022,3,8,1,Moisturizing,3.8,57:32.4,,,,,,,
B07XTRW2JK,2022,3,8,2,Longevity,3.6,57:32.4,,,,,,,
B07XTRW2JK,2022,3,8,3,Smudge-proof,3.6,57:32.4,,,,,,,
B07Z9WVGKB,2022,3,8,1,Moisturizing,4.4,57:40.1,,,,,,,
B07Z9WVGKB,2022,3,8,2,Flattering,4.2,57:40.1,,,,,,,
B07Z9WVGKB,2022,3,8,3,Longevity,3.8,57:40.1,,,,,,,
B08S78HB96,2022,3,8,1,Longevity,3.6,57:48.0,,,,,,,
B08S78HB96,2022,3,8,2,Smudge-proof,3.6,57:48.0,,,,,,,
B08S78HB96,2022,3,8,3,Moisturizing,3.5,57:48.0,,,,,,,
B09KNQQ54J,2022,3,8,1,Longevity,3.8,58:02.6,,,,,,,
B09KNQQ54J,2022,3,8,2,Moisturizing,3.7,58:02.6,,,,,,,
B09K41S6Z6,2022,3,8,1,Longevity,4.6,58:48.0,,,,,,,
B09K41S6Z6,2022,3,8,2,Value for money,4.2,58:48.0,,,,,,,
B09K41S6Z6,2022,3,8,3,Moisturizing,3.7,58:48.0,,,,,,,
B00IOWYHJ6,2022,3,8,1,Moisturizing,3.7,59:24.8,,,,,,,
B00IOWYHJ6,2022,3,8,2,Sheerness,3.2,59:24.8,,,,,,,
B00IOWYHJ6,2022,3,8,3,Longevity,3,59:24.8,,,,,,,
B08GYZYNM8,2022,3,8,1,Longevity,2.6,59:33.0,,,,,,,
B08GYZYNM8,2022,3,8,2,Value for money,2.6,59:33.0,,,,,,,
B08GYZYNM8,2022,3,8,3,Flavor,2.2,59:33.0,,,,,,,
B01LTHKXMM,2022,3,8,1,Moisturizing,4.6,59:40.5,,,,,,,
B01LTHKXMM,2022,3,8,2,Value for money,4.3,59:40.5,,,,,,,
B01LTHKXMM,2022,3,8,3,Flavor,4.2,59:40.5,,,,,,,
B01LTHKXMM,2022,3,8,4,Longevity,4.1,59:40.5,,,,,,,
B01LTHKXMM,2022,3,8,5,Sheerness,4,59:40.5,,,,,,,
B002LA222G,2022,3,8,1,Accuracy,5,59:48.6,,,,,,,
B002LA222G,2022,3,8,2,Flavor,4.4,59:48.6,,,,,,,
B002LA222G,2022,3,8,3,Scent,4.3,59:48.6,,,,,,,
B002LA222G,2022,3,8,4,Moisturizing,4.1,59:48.6,,,,,,,
B002LA222G,2022,3,8,5,Flattering,3.8,59:48.6,,,,,,,
B002LA222G,2022,3,8,6,Longevity,3.4,59:48.6,,,,,,,
B08THJJW6M,2022,3,8,1,Value for money,4,59:55.5,,,,,,,
B08THJJW6M,2022,3,8,2,Moisturizing,4,59:55.5,,,,,,,
B08THJJW6M,2022,3,8,3,Longevity,3.7,59:55.5,,,,,,,
B08THJJW6M,2022,3,8,4,Sheerness,3.3,59:55.5,,,,,,,
